Id,SalePrice
1629,177568.92
1630,263587.84
1631,252855.92
1632,264005.3
1633,158978.2
1634,182225.64
1635,171007.9
1636,160401.31
1637,161338.5
1638,223935.81
1639,191431.03
1640,283639.53
1641,161418.64
1642,214722.89
1643,231804.47
1644,210855.92
1645,170459.17
1646,163968.47
1647,176542.27
1648,157417.03
1649,134913.67
1650,119790.625
1651,115425.66
1652,97801.016
1653,97801.016
1654,161470.66
1655,166269.95
1656,151899.97
1657,161470.66
1658,151899.97
1659,143101.3
1660,136864.16
1661,502654.38
1662,444529.5
1663,377998.88
1664,469016.7
1665,367229.75
1666,283373.53
1667,316779.06
1668,378578.06
1669,305321.8
1670,369281.8
1671,244593.9
1672,441043.25
1673,302131.7
1674,239643.14
1675,191156.14
1676,189937.7
1677,210512.3
1678,406314.1
1679,333712.06
1680,341682.44
1681,284376.5
1682,285482.1
1683,170838.88
1684,177119.02
1685,177923.9
1686,184268.56
1687,149477.47
1688,192099.08
1689,185955.0
1690,183812.2
1691,154988.77
1692,268521.06
1693,149477.47
1694,183753.72
1695,171305.31
1696,276805.28
1697,171305.31
1698,378009.94
1699,350471.62
1700,271310.62
1701,261332.19
1702,284450.4
1703,333009.25
1704,305457.4
1705,265488.0
1706,454704.25
1707,228321.98
1708,221144.23
1709,317943.03
1710,221766.97
1711,204188.38
1712,287088.9
1713,232976.97
1714,209982.53
1715,183030.73
1716,199165.03
1717,155651.92
1718,129377.305
1719,207589.73
1720,252154.72
1721,171074.53
1722,136941.95
1723,158727.6
1724,204672.67
1725,232810.73
1726,193334.61
1727,172987.6
1728,180122.45
1729,151730.48
1730,122707.62
1731,135861.39
1732,110251.86
1733,100827.555
1734,139633.23
1735,124743.36
1736,128458.16
1737,326595.03
1738,198129.8
1739,326023.22
1740,278001.2
1741,173539.64
1742,172963.86
1743,178435.89
1744,249559.06
1745,255161.95
1746,225747.47
1747,221907.97
1748,207400.66
1749,146755.48
1750,149176.6
1751,219880.25
1752,104745.84
1753,191895.14
1754,269915.22
1755,161373.05
1756,120687.74
1757,115074.53
1758,145079.4
1759,152679.28
1760,160791.38
1761,143747.89
1762,182614.38
1763,175254.45
1764,108874.71
1765,171982.5
1766,177320.92
1767,184150.08
1768,138124.4
1769,178689.61
1770,137289.02
1771,142531.62
1772,155408.02
1773,138725.8
1774,193030.14
1775,128006.88
1776,116837.14
1777,113551.445
1778,119116.59
1779,115850.555
1780,175072.2
1781,140654.98
1782,87326.58
1783,126942.664
1784,82057.18
1785,105360.05
1786,160663.34
1787,149616.45
1788,52912.215
1789,79782.625
1790,54005.062
1791,195922.02
1792,151676.62
1793,145601.95
1794,156258.9
1795,143297.02
1796,110874.84
1797,144022.22
1798,131156.31
1799,108289.84
1800,119276.02
1801,110500.875
1802,163911.9
1803,189913.34
1804,134082.86
1805,136615.22
1806,126574.62
1807,151812.77
1808,119241.125
1809,105984.95
1810,155968.16
1811,128032.67
1812,99889.63
1813,126198.63
1814,93362.586
1815,53763.082
1816,95443.17
1817,129934.09
1818,137288.92
1819,111925.87
1820,82497.086
1821,131113.89
1822,163933.33
1823,48784.39
1824,164933.56
1825,110949.72
1826,97518.56
1827,90788.62
1828,135552.89
1829,111997.77
1830,147615.48
1831,185884.9
1832,161209.03
1833,163252.25
1834,99004.55
1835,181023.39
1836,137972.55
1837,84196.52
1838,146252.97
1839,88943.23
1840,177239.17
1841,162563.52
1842,98689.56
1843,135480.33
1844,131733.9
1845,126335.33
1846,150404.4
1847,163324.0
1848,45043.914
1849,135321.95
1850,137580.16
1851,125903.11
1852,137798.53
1853,142371.06
1854,160147.52
1855,137967.89
1856,241488.4
1857,113047.17
1858,144450.61
1859,120802.77
1860,154677.34
1861,123094.26
1862,326473.84
1863,326473.84
1864,326473.84
1865,320506.72
1866,390192.1
1867,243134.39
1868,251004.02
1869,188909.92
1870,210961.47
1871,264470.12
1872,169174.23
1873,234782.61
1874,132021.06
1875,194173.11
1876,194243.12
1877,194371.44
1878,223146.39
1879,125388.52
1880,142771.05
1881,220418.62
1882,262934.72
1883,197443.39
1884,229051.94
1885,241845.5
1886,267487.2
1887,238215.27
1888,245554.98
1889,162085.33
1890,135753.23
1891,146453.25
1892,111346.79
1893,139836.69
1894,144263.8
1895,151521.3
1896,110318.03
1897,116559.56
1898,115499.95
1899,115515.414
1900,127897.84
1901,149297.23
1902,143433.7
1903,219597.28
1904,141702.86
1905,179859.64
1906,141687.28
1907,214271.36
1908,122448.94
1909,133330.73
1910,133330.73
1911,181666.81
1912,257811.61
1913,107571.64
1914,77934.26
1915,308339.94
1916,54461.645
1917,285594.16
1918,132292.88
1919,152595.78
1920,173702.53
1921,387249.03
1922,366948.4
1923,191334.81
1924,233505.9
1925,252559.14
1926,378469.84
1927,137575.27
1928,133802.12
1929,124498.49
1930,97136.74
1931,137264.78
1932,135858.72
1933,154968.19
1934,182608.97
1935,176644.58
1936,178887.36
1937,183299.81
1938,194928.48
1939,290787.2
1940,210722.17
1941,175977.12
1942,179791.81
1943,207666.33
1944,288726.94
1945,348820.97
1946,158693.69
1947,346318.53
1948,153346.62
1949,236030.66
1950,179442.98
1951,280568.25
1952,220470.3
1953,158868.5
1954,226384.78
1955,144677.9
1956,313737.66
1957,181939.03
1958,300958.22
1959,160838.5
1960,110661.266
1961,126165.35
1962,97801.016
1963,97801.016
1964,113609.336
1965,158684.1
1966,154002.02
1967,248271.7
1968,441249.78
1969,415047.44
1970,440775.2
1971,454237.84
1972,377520.4
1973,290316.53
1974,299460.25
1975,469484.28
1976,264007.1
1977,355946.06
1978,422232.5
1979,367703.94
1980,192607.7
1981,292384.84
1982,214002.23
1983,214002.23
1984,171022.61
1985,196502.66
1986,196923.75
1987,172102.98
1988,181163.23
1989,197443.39
1990,232533.7
1991,210512.3
1992,218708.38
1993,155739.02
1994,265508.3
1995,180278.78
1996,262316.66
1997,338357.1
1998,309782.12
1999,257749.73
2000,297929.47
2001,246490.36
2002,222557.05
2003,243794.83
2004,242505.11
2005,250039.6
2006,225454.4
2007,297642.88
2008,196878.66
2009,184031.17
2010,187511.84
2011,140357.94
2012,185396.97
2013,172833.94
2014,197905.11
2015,184705.92
2016,193085.47
2017,199230.31
2018,126437.06
2019,100827.555
2020,113711.516
2021,100827.555
2022,200727.5
2023,160185.77
2024,243317.64
2025,389539.84
2026,181823.44
2027,139424.19
2028,155624.1
2029,175285.22
2030,287264.25
2031,260390.06
2032,344390.8
2033,277346.1
2034,156172.02
2035,207517.31
2036,207824.98
2037,206949.08
2038,282109.4
2039,188571.88
2040,424914.53
2041,234151.77
2042,213572.08
2043,182850.31
2044,207965.19
2045,233465.05
2046,158345.05
2047,155356.58
2048,132644.72
2049,143753.77
2050,176846.31
2051,101633.875
2052,144730.94
2053,142617.36
2054,91901.07
2055,164467.61
2056,119035.07
2057,118995.625
2058,204104.47
2059,144493.28
2060,143024.88
2061,188636.11
2062,139968.34
2063,106607.18
2064,157109.23
2065,115600.99
2066,180378.53
2067,122769.984
2068,190435.16
2069,91384.805
2070,108585.28
2071,94452.086
2072,185699.64
2073,134912.02
2074,167345.69
2075,138553.67
2076,135257.5
2077,141593.1
2078,137980.4
2079,133612.98
2080,123952.67
2081,124723.664
2082,143195.33
2083,155836.4
2084,119477.49
2085,142714.08
2086,135525.33
2087,131493.67
2088,118174.07
2089,112432.35
2090,129099.45
2091,119414.89
2092,165779.16
2093,125583.98
2094,122512.13
2095,172714.36
2096,84975.73
2097,86958.125
2098,156244.61
2099,46278.18
2100,121818.87
2101,130567.414
2102,128410.836
2103,91660.31
2104,173165.27
2105,120816.02
2106,66477.305
2107,244356.1
2108,127044.32
2109,121002.41
2110,114452.97
2111,165241.84
2112,157458.72
2113,106765.83
2114,92330.64
2115,162442.78
2116,120572.016
2117,140162.33
2118,129689.55
2119,113218.836
2120,94613.11
2121,86064.4
2122,95086.13
2123,93958.24
2124,263159.56
2125,159042.72
2126,152311.6
2127,175341.28
2128,143876.78
2129,78115.44
2130,136283.98
2131,227040.39
2132,143719.94
2133,111812.875
2134,107206.625
2135,81003.266
2136,91824.805
2137,115594.97
2138,137930.48
2139,148379.19
2140,135475.95
2141,131733.9
2142,137360.47
2143,149462.77
2144,126800.82
2145,114080.6
2146,149092.83
2147,147471.55
2148,116988.35
2149,138257.23
2150,239022.6
2151,125604.336
2152,143064.17
2153,141070.33
2154,114074.24
2155,136955.03
2156,289163.7
2157,240026.48
2158,241420.06
2159,223744.9
2160,164438.28
2161,269938.84
2162,502500.84
2163,377276.28
2164,241690.69
2165,187356.58
2166,144345.94
2167,252550.7
2168,201178.4
2169,184469.45
2170,218080.83
2171,141066.03
2172,147814.73
2173,161275.06
2174,250216.72
2175,314219.8
2176,283248.5
2177,275507.2
2178,208398.84
2179,145345.0
2180,212549.6
2181,202257.02
2182,221180.52
2183,211839.56
2184,142171.97
2185,118279.336
2186,160935.5
2187,144574.89
2188,151833.56
2189,200039.9
2190,86612.49
2191,86612.49
2192,96531.13
2193,98921.87
2194,94306.0
2195,107299.94
2196,95455.375
2197,126146.89
2198,176156.3
2199,160047.94
2200,116521.21
2201,130256.85
2202,196367.83
2203,193028.28
2204,158999.08
2205,120367.1
2206,148954.08
2207,201700.12
2208,249951.3
2209,191779.48
2210,122448.94
2211,103722.23
2212,119515.92
2213,83157.22
2214,141955.1
2215,83217.35
2216,157181.53
2217,55318.473
2218,105433.95
2219,84904.53
2220,79061.484
2221,308339.94
2222,236039.23
2223,195068.06
2224,211091.44
2225,129100.6
2226,179171.64
2227,188367.19
2228,268550.97
2229,226347.6
2230,159284.84
2231,206519.53
2232,191091.44
2233,159059.23
2234,246790.31
2235,189612.28
2236,256981.84
2237,405278.28
2238,206001.8
2239,140898.94
2240,175933.9
2241,138085.83
2242,141003.33
2243,107375.88
2244,78339.41
2245,90208.84
2246,153926.89
2247,79497.516
2248,128629.11
2249,129196.55
2250,127752.414
2251,141610.67
2252,175515.75
2253,163112.9
2254,175756.86
2255,188773.3
2256,191057.44
2257,214989.61
2258,171728.53
2259,183490.88
2260,168551.89
2261,187268.58
2262,201673.77
2263,284998.25
2264,484530.97
2265,151756.86
2266,285455.66
2267,360397.8
2268,342800.28
2269,156003.31
2270,163100.3
2271,227488.95
2272,204591.08
2273,158621.62
2274,175997.38
2275,206753.45
2276,174127.66
2277,205431.83
2278,151786.89
2279,128555.055
2280,120515.8
2281,167255.72
2282,197346.25
2283,91833.766
2284,119751.8
2285,152091.47
2286,129338.2
2287,351541.2
2288,282303.34
2289,392474.16
2290,431263.16
2291,286001.75
2292,416893.9
2293,444135.03
2294,473063.84
2295,452821.72
2296,322212.34
2297,295840.12
2298,297803.34
2299,426695.28
2300,306458.66
2301,242272.05
2302,223218.9
2303,291239.2
2304,263048.25
2305,183087.28
2306,183087.28
2307,187936.34
2308,224506.9
2309,279388.1
2310,239305.64
2311,170838.88
2312,178109.23
2313,179548.73
2314,170821.75
2315,181018.56
2316,194502.38
2317,182086.2
2318,174225.06
2319,173338.95
2320,180067.66
2321,243161.34
2322,170453.1
2323,161965.78
2324,149477.47
2325,231894.05
2326,154940.72
2327,216154.17
2328,231549.02
2329,183519.23
2330,177711.56
2331,350103.2
2332,446981.8
2333,289916.25
2334,260807.3
2335,257920.64
2336,318365.5
2337,218063.62
2338,241775.72
2339,276139.75
2340,421040.03
2341,206202.16
2342,246143.42
2343,218258.34
2344,228244.58
2345,252639.1
2346,212568.95
2347,198380.88
2348,226278.77
2349,180312.95
2350,242505.11
2351,247973.9
2352,277514.38
2353,276713.7
2354,139383.9
2355,139141.78
2356,148407.94
2357,207001.16
2358,201177.34
2359,117458.42
2360,127547.14
2361,137673.69
2362,267288.7
2363,140291.67
2364,148896.17
2365,227339.97
2366,186363.66
2367,246636.69
2368,207515.02
2369,245503.7
2370,173935.3
2371,176433.17
2372,190460.16
2373,291231.84
2374,298937.22
2375,267771.25
2376,259860.19
2377,278899.88
2378,147769.17
2379,168268.7
2380,145912.0
2381,161505.55
2382,183720.8
2383,211285.58
2384,269021.78
2385,151710.95
2386,138252.27
2387,136755.12
2388,95767.98
2389,137138.72
2390,137879.92
2391,124474.88
2392,122642.73
2393,169704.48
2394,147126.7
2395,216312.36
2396,150214.45
2397,208345.02
2398,108643.055
2399,77061.38
2400,72239.37
2401,114448.664
2402,135483.45
2403,160656.27
2404,144612.92
2405,150955.72
2406,127157.47
2407,137794.95
2408,142604.95
2409,136208.25
2410,195558.39
2411,126570.03
2412,128721.84
2413,143369.97
2414,126528.63
2415,163637.06
2416,135477.81
2417,125952.164
2418,124687.586
2419,140383.38
2420,122461.57
2421,150081.05
2422,118454.88
2423,109725.44
2424,142410.19
2425,200306.56
2426,108209.83
2427,120754.625
2428,181344.77
2429,100740.9
2430,133697.42
2431,126168.84
2432,131156.31
2433,137014.4
2434,150272.4
2435,157354.89
2436,100903.516
2437,100827.555
2438,123431.03
2439,122696.89
2440,128681.28
2441,104828.07
2442,81539.12
2443,102045.52
2444,111771.98
2445,98743.01
2446,111438.055
2447,149207.52
2448,146738.42
2449,109383.1
2450,165016.47
2451,122945.055
2452,160788.34
2453,86908.39
2454,119891.14
2455,98430.414
2456,147708.88
2457,130669.46
2458,115381.0
2459,107241.69
2460,156663.3
2461,129841.48
2462,124691.9
2463,110050.336
2464,182557.2
2465,124849.86
2466,115667.41
2467,165506.11
2468,105551.92
2469,95709.9
2470,203702.81
2471,186692.89
2472,207625.56
2473,113147.85
2474,128875.625
2475,263061.94
2476,115865.38
2477,126157.88
2478,181023.14
2479,125503.73
2480,139296.25
2481,130549.055
2482,134553.5
2483,124289.01
2484,133718.75
2485,124743.36
2486,145722.33
2487,179538.84
2488,157153.72
2489,136343.84
2490,138919.28
2491,91270.54
2492,177635.77
2493,123379.164
2494,154118.1
2495,109603.5
2496,211625.67
2497,143445.28
2498,120132.17
2499,88543.59
2500,141139.78
2501,165052.19
2502,134593.73
2503,117761.82
2504,190582.2
2505,229486.77
2506,312177.78
2507,385864.25
2508,312177.78
2509,215468.16
2510,244030.0
2511,187508.36
2512,212918.66
2513,225189.44
2514,197323.53
2515,146853.0
2516,150553.61
2517,132021.06
2518,152548.38
2519,230003.19
2520,203404.39
2521,191270.58
2522,217539.77
2523,138556.56
2524,149382.88
2525,147294.8
2526,144666.8
2527,126558.8
2528,135388.06
2529,134122.66
2530,107251.35
2531,217185.56
2532,220192.67
2533,200923.78
2534,236430.05
2535,326661.25
2536,237561.33
2537,215962.2
2538,168768.42
2539,180520.78
2540,192151.78
2541,188447.16
2542,168324.38
2543,122415.32
2544,135467.5
2545,124104.15
2546,158942.42
2547,132836.22
2548,144450.61
2549,146815.98
2550,676193.2
2551,146453.25
2552,116865.375
2553,86612.49
2554,115724.34
2555,100285.02
2556,102790.04
2557,109534.57
2558,211714.12
2559,127007.89
2560,103496.73
2561,115596.46
2562,150316.95
2563,133618.5
2564,149938.4
2565,117749.77
2566,108475.164
2567,128986.82
2568,178916.95
2569,178532.34
2570,119293.86
2571,171479.66
2572,185139.7
2573,208979.02
2574,267644.28
2575,129271.8
2576,123069.38
2577,136474.81
2578,107689.984
2579,62041.926
2580,130123.73
2581,140465.5
2582,91771.29
2583,239725.25
2584,150978.67
2585,179924.4
2586,164226.55
2587,183059.62
2588,138015.0
2589,137789.52
2590,213589.62
2591,202093.11
2592,241896.0
2593,237028.83
2594,178211.97
2595,217054.06
2596,329208.03
2597,206734.53
2598,274122.66
2599,315935.16
2600,145370.75
2601,149641.97
2602,82506.43
2603,81051.44
2604,79897.38
2605,81423.08
2606,139314.58
2607,172197.61
2608,175044.53
2609,155253.61
2610,105488.59
2611,163793.45
2612,150119.53
2613,128629.11
2614,124886.38
2615,162377.7
2616,139777.48
2617,176260.97
2618,204235.14
2619,275259.1
2620,179501.61
2621,191698.25
2622,202877.16
2623,306162.28
2624,270792.28
2625,329920.97
2626,164285.33
2627,184050.36
2628,430182.6
2629,569147.7
2630,352641.22
2631,440775.2
2632,416328.9
2633,300957.22
2634,339078.53
2635,143541.77
2636,190738.03
2637,155531.22
2638,268565.78
2639,176631.0
2640,160491.05
2641,120147.18
2642,210415.3
2643,124756.71
2644,130722.83
2645,97801.016
2646,96427.68
2647,91833.766
2648,153124.58
2649,137333.19
2650,149441.95
2651,151899.97
2652,429436.88
2653,269633.0
2654,259753.52
2655,359174.1
2656,314840.97
2657,308577.3
2658,283271.4
2659,314555.28
2660,346359.62
2661,317735.53
2662,327438.66
2663,290290.5
2664,271978.56
2665,325709.97
2666,293126.2
2667,172868.45
2668,188447.16
2669,192795.64
2670,307339.25
2671,188447.16
2672,194372.08
2673,199863.34
2674,213746.61
2675,157922.05
2676,184409.11
2677,184410.17
2678,263408.88
2679,280252.94
2680,272931.12
2681,467486.78
2682,358664.6
2683,599193.6
2684,311056.75
2685,411476.7
2686,273471.12
2687,271880.3
2688,237780.19
2689,196801.06
2690,460843.62
2691,199795.83
2692,117899.28
2693,176376.08
2694,143205.05
2695,209381.61
2696,186353.5
2697,207302.38
2698,193735.27
2699,163755.05
2700,164491.53
2701,143070.05
2702,135861.39
2703,130393.73
2704,137088.22
2705,126437.06
2706,123073.72
2707,133314.95
2708,139651.9
2709,108296.32
2710,123220.35
2711,287893.28
2712,388886.0
2713,160461.31
2714,150617.83
2715,174503.53
2716,144639.62
2717,169910.5
2718,243133.53
2719,155388.81
2720,178270.8
2721,142604.95
2722,147235.42
2723,145233.75
2724,120606.29
2725,135480.33
2726,135978.92
2727,148714.6
2728,164605.47
2729,152170.7
2730,148137.1
2731,114802.05
2732,134394.7
2733,171836.58
2734,155176.61
2735,137859.19
2736,138738.4
2737,118317.53
2738,160676.0
2739,153464.05
2740,154927.84
2741,148382.45
2742,165196.22
2743,143246.7
2744,150953.55
2745,133113.33
2746,131562.19
2747,136391.16
2748,127807.87
2749,122951.87
2750,131591.52
2751,125444.78
2752,214070.67
2753,157836.3
2754,146736.12
2755,139825.64
2756,54001.895
2757,63316.27
2758,69854.23
2759,170712.31
2760,134160.44
2761,141282.98
2762,148550.81
2763,188077.44
2764,160119.55
2765,270216.0
2766,129965.09
2767,90968.25
2768,142102.42
2769,136981.44
2770,162005.14
2771,100827.555
2772,112465.56
2773,134372.83
2774,143314.02
2775,145082.4
2776,155113.77
2777,162745.83
2778,112480.77
2779,138788.69
2780,101346.51
2781,108690.695
2782,93916.52
2783,76755.31
2784,117154.984
2785,150058.67
2786,61456.05
2787,134249.31
2788,65641.336
2789,228068.23
2790,83702.94
2791,130977.21
2792,67621.39
2793,159132.88
2794,76338.984
2795,117171.19
2796,108917.55
2797,206510.39
2798,138536.66
2799,108039.57
2800,83864.34
2801,101441.22
2802,115721.375
2803,220251.33
2804,128456.19
2805,88534.4
2806,108701.48
2807,150751.92
2808,138377.2
2809,126528.055
2810,138885.61
2811,157095.92
2812,134477.05
2813,201551.9
2814,161443.11
2815,109239.92
2816,314936.38
2817,140121.84
2818,124267.55
2819,154160.06
2820,122131.2
2821,123929.65
2822,201928.55
2823,248091.17
2824,165175.73
2825,126105.65
2826,127658.31
2827,141615.23
2828,233606.78
2829,182978.98
2830,245778.92
2831,185743.58
2832,190165.23
2833,248691.66
2834,227359.5
2835,225980.9
2836,186353.5
2837,160362.2
2838,158337.73
2839,180612.81
2840,190300.03
2841,201737.5
2842,201585.08
2843,142731.05
2844,150456.72
2845,127244.11
2846,204914.75
2847,193755.06
2848,220844.95
2849,219321.22
2850,274359.06
2851,264587.66
2852,220574.78
2853,212310.22
2854,141511.12
2855,188510.11
2856,213312.64
2857,183403.34
2858,190595.1
2859,129838.98
2860,124768.266
2861,155498.94
2862,205098.61
2863,122683.47
2864,277660.97
2865,146453.25
2866,143021.5
2867,98062.99
2868,135372.83
2869,142582.12
2870,152145.7
2871,135700.56
2872,55723.8
2873,107206.375
2874,147401.9
2875,124008.06
2876,138579.14
2877,136724.92
2878,153383.4
2879,136201.61
2880,114193.805
2881,142223.16
2882,152778.0
2883,197207.97
2884,157024.84
2885,175864.0
2886,198427.39
2887,102653.59
2888,127437.13
2889,70255.945
2890,82082.086
2891,142174.88
2892,63877.445
2893,112336.125
2894,56086.652
2895,260701.4
2896,271262.66
2897,190228.34
2898,181106.66
2899,247833.97
2900,170345.9
2901,198836.86
2902,173262.12
2903,321877.62
2904,320294.78
2905,122195.125
2906,189405.97
2907,117031.2
2908,127138.234
2909,146417.0
2910,79330.766
2911,82506.43
2912,153524.62
2913,82102.77
2914,79897.38
2915,79897.38
2916,82102.77
2917,149487.1
2918,106881.35
2919,217768.27
